Job,Company,Location,Date,Link
practicante profesional de selección y capacitación,cosmos,"lima, lima",2021-12-30,https://www.bumeran.com.pe/empleos/practicante-profesional-de-seleccion-y-capacitacion-cosmos-1114885184.html
practicante,qualitat s.a.c.,"lima, lima",2021-12-30,https://www.bumeran.com.pe/empleos/practicante-qualitat-s.a.c.-1114885136.html
chofer de distribucion para entregar material médico,surgicorp s.r.l.,"lima, lima",2021-12-30,https://www.bumeran.com.pe/empleos/chofer-de-distribucion-para-entregar-material-medico-surgicorp-s.r.l.-1114884971.html
nos encontramos en la búsqueda de un practicante de sistemas ti,danixa jimenez,"lima, lima",2021-12-30,https://www.bumeran.com.pe/empleos/nos-encontramos-en-la-busqueda-de-un-practicante-de-sistemas-ti-danixa-jimenez-1114879876.html
practicante en electricidad industrial,vesumelec srl,"lima, lima",2021-12-30,https://www.bumeran.com.pe/empleos/practicante-en-electricidad-industrial-vesumelec-srl-1114879853.html
analista de clima y cultura sector restaurantes restrictivo,tawa,"miraflores, lima",2021-12-30,https://www.bumeran.com.pe/empleos/analista-de-clima-y-cultura-sector-restaurantes-restrictivo-tawa-1114884913.html
nos encontramos en la búsqueda de un practicante contable,carol castillo,"lima, lima",2021-12-30,https://www.bumeran.com.pe/empleos/nos-encontramos-en-la-busqueda-de-un-practicante-contable-carol-castillo-1114879823.html
practicante profesional de comunicaciones lima ref 19085,manpower perú,"lima, lima",2021-12-30,https://www.bumeran.com.pe/empleos/practicante-profesional-de-comunicaciones-lima-ref-19085-manpower-peru-1114884869.html
analista de administración de personal,majorel,"callao, lima",2021-12-30,https://www.bumeran.com.pe/empleos/analista-de-administracion-de-personal-majorel-1114817843.html
admisionista cn experiencia teletrabajo full time mañana,asistencia 365,"lima, lima",2021-12-30,https://www.bumeran.com.pe/empleos/admisionista-c-n-experiencia-teletrabajo-full-time-manana-asistencia-365-1114884803.html
practicante de diseño grafico,henry rojas angulo,"magdalena, lima",2021-12-30,https://www.bumeran.com.pe/empleos/practicante-de-diseno-grafico-henry-rojas-angulo-1114879630.html
practicante de contabilidad,efrain yali,"santa anima lima, lima",2021-12-30,https://www.bumeran.com.pe/empleos/practicante-de-contabilidad-efrain-yali-1114879026.html
"practicante de la carrera de comunicaciones, marketing digital, diseño",keny farfan rosales,"lima, lima",2021-12-30,https://www.bumeran.com.pe/empleos/practicante-de-la-carrera-de-comunicaciones-marketing-digital-diseno-grafico-o-carreras-afines-keny-farfan-rosales-1114879006.html
practicante pre y profesionales dräger perú,confidencial,"san borja, lima",2021-12-30,https://www.bumeran.com.pe/empleos/practicante-pre-y-profesionales-drager-peru-1114878979.html
practicante de contabilidad,qf farmacia magistral,"los olivos, lima",2021-12-30,https://www.bumeran.com.pe/empleos/practicante-de-contabilidad-qf-farmacia-magistral-1114878877.html
practicante de pre profesional de gestión de proveedor y mejora de pro,adecco peru s.a.,"chorrillos, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-de-pre-profesional-de-gestion-de-proveedor-y-mejora-de-procesos-adecco-peru-s.a.-1114884402.html
practicante profesional de almacén central,qroma,perú,2021-12-29,https://www.bumeran.com.pe/empleos/practicante-profesional-de-almacen-central-qroma-1114884318.html
practicante de profesional sistemas,activos mineros s.a.c.,"san juan de miraflores, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-de-profesional-sistemas-activos-mineros-s.a.c.-1114856146.html
practicante profesional de contabilidad,pmp holding,"cercado de lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-profesional-de-contabilidad-pmp-holding-1114884256.html
practicante de operaciones callao,grupo tli,"peru, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-de-operaciones-callao-grupo-tli-1114884253.html
customer success champion,virtus headhunter,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/customer-success-champion-virtus-headhunter-1114596971.html
practicante de producción,bsh electrodomésticos sac,"callao, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-de-produccion-bsh-electrodomesticos-sac-1114884226.html
practicante de bienestar social minería,confidencial,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-de-bienestar-social-mineria-1114884219.html
mecanico electricista sjl,agree,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/mecanico-electricista-sjl-agree-1114884213.html
practicante pre profesional de marketing,mandomedio,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-marketing-mandomedio-1114884180.html
operador de noc,stefanini peru s.a,perú,2021-12-29,https://www.bumeran.com.pe/empleos/operador-de-noc-stefanini-peru-s.a-1114884178.html
asistente de auditoria,moore perú,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/asistente-de-auditoria-moore-peru-1114878641.html
practicante de finanzas,confidencial,"villa el salvador, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-de-finanzas-1114884002.html
practicante de operaciones,crosland,"callao, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-de-operaciones-crosland-1114883999.html
practicante de reclutamiento y selección proyecto temporal,hochschild,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-de-reclutamiento-y-seleccion-proyecto-temporal-hochschild-1114883826.html
practicante de operaciones agente de carga internacional,noatum logistics peru inc s.r.l,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-de-operaciones-agente-de-carga-internacional-noatum-logistics-peru-inc-s.r.l-1114183647.html
programa trainee 2022,callsouth peru s.a.c.,"cercado de lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/programa-trainee-2022-callsouth-peru-s.a.c.-1114883659.html
diseñador o dibujante,harry ecuménica,"santiago de surco, lima",2021-12-29,https://www.bumeran.com.pe/empleos/disenador-o-dibujante-harry-ecumenica-1114878167.html
practicante profesional de comunicaciones homeoffice,sodexo peru,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-profesional-de-comunicaciones-homeoffice-sodexo-peru-1114394520.html
practicantes profesionales rpa,softtek perú sac,"san isidro, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicantes-profesionales-rpa-softtek-peru-sac-1114883507.html
practicante pre profesional de planeamiento financiero,adecco peru s.a.,"la molina, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-planeamiento-financiero-adecco-peru-s.a.-1114883496.html
practicante contable cs experiencia,melissa mormontoy,"miraflores, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-contable-c-s-experiencia-melissa-mormontoy-1114877841.html
trainee de marketing digital programa trainee 2022,sodexo peru,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/trainee-de-marketing-digital-programa-trainee-2022-sodexo-peru-1114829930.html
qa funcional tester,softtek perú sac,"san isidro, lima",2021-12-29,https://www.bumeran.com.pe/empleos/qa-funcional-tester-softtek-peru-sac-1114883387.html
químico farmacéutico química farmacéutica surco copia,confidencial,"santiago de surco, lima",2021-12-29,https://www.bumeran.com.pe/empleos/quimico-farmaceutico-quimica-farmaceutica-surco-copia-1114877823.html
practicante de marketing,qroma,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-de-marketing-qroma-1114883370.html
arequipa asesor de ventas canal movistar islas sede fija porongoche ,salesland internacional s.a.,"arequipa, arequipa",2021-12-29,https://www.bumeran.com.pe/empleos/arequipa-asesor-de-ventas-canal-movistar-islas-sede-fija-porongoche-930comisionesplanilabonos-salesland-internacional-s.a.-1114883312.html
practicante profesional de planeamiento mina,hudbay perú,"cusco, cuzco",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-profesional-de-planeamiento-mina-hudbay-peru-1114883131.html
supervisor de inocuidad y soma,lucha partners sac,perú,2021-12-29,https://www.bumeran.com.pe/empleos/supervisor-de-inocuidad-y-soma-lucha-partners-sac-1114883125.html
practicante legal,paola coz,"santa anita, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-legal-paola-coz-1114877495.html
practicante profesional de tecnología de información,hudbay perú,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-profesional-de-tecnologia-de-informacion-hudbay-peru-1114883111.html
trainee de servicios y mantenimiento eléctrico programa trainee 2022,sodexo peru,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/trainee-de-servicios-y-mantenimiento-electrico-programa-trainee-2022-sodexo-peru-1114808381.html
trainee de procesos y calidad programa trainee 2022,sodexo peru,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/trainee-de-procesos-y-calidad-programa-trainee-2022-sodexo-peru-1114808645.html
asistente de estrategia de comunicaciones,cencosud perú s.a,"miraflores, lima",2021-12-29,https://www.bumeran.com.pe/empleos/asistente-de-estrategia-de-comunicaciones-cencosud-peru-s.a-1114883086.html
supervisor de seguridad con experiencia en rubro transporte de carga p,transportes hagemsa,"callao, lima",2021-12-29,https://www.bumeran.com.pe/empleos/supervisor-de-seguridad-con-experiencia-en-rubro-transporte-de-carga-pesada-transportes-hagemsa-1114883067.html
ayudante de cocina votorantim 6x1,sodexo peru,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/ayudante-de-cocina-votorantim-6x1-sodexo-peru-1114883044.html
técnica en farmacia,farmaexpertos boticas,"ancón, lima",2021-12-29,https://www.bumeran.com.pe/empleos/tecnica-en-farmacia-farmaexpertos-boticas-1114877380.html
analista de proyectos,majorel,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/analista-de-proyectos-majorel-1114692506.html
practicante profesional de operaciones garantías,la fiduciaria,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-profesional-de-operaciones-garantias-la-fiduciaria-1114883009.html
topógrafo planta concentradora de mineral ayacucho,confidencial,"ayacucho, ayacucho",2021-12-29,https://www.bumeran.com.pe/empleos/topografo-planta-concentradora-de-mineral-ayacucho-1114882973.html
recepcionistaingles avanzado,luis anduaga,"miraflores, lima",2021-12-29,https://www.bumeran.com.pe/empleos/recepcionista-ingles-avanzado-luis-anduaga-1114865446.html
ingeniero geotecnista régimen minero ayacucho,confidencial,"ayacucho, ayacucho",2021-12-29,https://www.bumeran.com.pe/empleos/ingeniero-geotecnista-regimen-minero-ayacucho-1114882872.html
practicante pre o profesional de logística ingeniería industrial li,manpower perú,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-pre-o-profesional-de-logistica-ingenieria-industrial-lima-ref-18923-manpower-peru-1114882859.html
practicante de accesorios y logística toyota del perú,selekto consultores en recursos humanos,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-de-accesorios-y-logistica-toyota-del-peru-selekto-consultores-en-recursos-humanos-1114882855.html
practicante profesional de derecho lima ref 18962,manpower perú,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-profesional-de-derecho-lima-ref-18962-manpower-peru-1114882840.html
practicante profesional de selección,corporación primax s.a.,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-profesional-de-seleccion-corporacion-primax-s.a.-1114882764.html
practicante profesional de gestión humana callao ref 15446,manpower perú,"callao, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-profesional-de-gestion-humana-callao-ref-15446-manpower-peru-1114882754.html
jefe de innovación tecnológica sector inmobiliario,experis,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/jefe-de-innovacion-tecnologica-sector-inmobiliario-experis-1114882732.html
jefe de cocina hotel campestre en ica region,abanza consulting e.i.r.l,"ica, ica",2021-12-29,https://www.bumeran.com.pe/empleos/jefe-de-cocina--hotel-campestre-en-ica-region-abanza-consulting-e.i.r.l-1114882673.html
practicante de diseño gráfico,marco romani,"los olivos, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-de-diseno-grafico-marco-romani-1114876835.html
"analista de clima, cultura y comunicaciones",san miguel industrias pet s.a,"cercado de lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/analista-de-clima-cultura-y-comunicaciones-san-miguel-industrias-pet-s.a-1114749218.html
practicante profesional de información estados financieros,coface,"san isidro, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-profesional-de-informacion-estados-financieros-coface-1114882560.html
anfitrión front line,miguel angel palomino serpa,"huancayo, junin",2021-12-29,https://www.bumeran.com.pe/empleos/anfitrion-front-line-miguel-angel-palomino-serpa-1114876727.html
analista de customer service,oym brands,"lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/analista-de-customer-service-oym-brands-1114868994.html
practicante de relaciones comunitarias ct kallpa y ct las flores c,khana consultores,"chilca, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-de-relaciones-comunitarias-%7C-ct-kallpa-y-ct-las-flores-copia-khana-consultores-1114869335.html
egresado practicante redes voip networking,innova-itc,"cercado de lima, lima",2021-12-29,https://www.bumeran.com.pe/empleos/egresado-practicante-redes-voip-networking-innova-itc-1114845054.html
practicante pre profesional de comunicaciones,carolina silva santisteban carrión,"miraflores, lima",2021-12-29,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-comunicaciones-carolina-silva-santisteban-carrion-1114876082.html
practicante pre profesional de banca minorista,adecco peru s.a.,"la molina, lima",2021-12-28,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-banca-minorista-adecco-peru-s.a.-1114881946.html
diseñador ux ui remote work,impulse,"lima, lima",2021-12-28,https://www.bumeran.com.pe/empleos/disenador-ux-ui-remote-work-impulse-1114243555.html
practicante sac área de experiencia y servicio al cliente,falabella,"san isidro, lima",2021-12-28,https://www.bumeran.com.pe/empleos/practicante-sac-area-de-experiencia-y-servicio-al-cliente-falabella-1114881881.html
médico endocrinólogo clínica digital,auna,"san isidro, lima",2021-12-28,https://www.bumeran.com.pe/empleos/medico-endocrinologo-clinica-digital-auna-1114881833.html
médico gastroenterólogo clínica digital,auna,"san isidro, lima",2021-12-28,https://www.bumeran.com.pe/empleos/medico-gastroenterologo-clinica-digital-auna-1114881832.html
practicante pre profesional java,everis perú,"lima, lima",2021-12-28,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-java-everis-peru-1114881822.html
practicante profesional de recursos humanos,tecnomin data,"pueblo libre, lima",2021-12-28,https://www.bumeran.com.pe/empleos/practicante-profesional-de-recursos-humanos-tecnomin-data-1114881759.html
